valence,year,acousticness,artistname,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,trackname,popularity,release_date,speechiness,tempo,uri
0.333,1931,0.828,Эрих Мария Ремарк,0.7340000000000001,128300,0.173,1,0cOOKx82INQTzj3fZGQPsN,0.0,0,0.16,-16.493,1,Часть 4.6 - Обратный путь,0,1931,0.958,78.73,
0.418,1931,0.664,Эрих Мария Ремарк,0.631,129300,0.238,1,0d7DPzUeMp4qbyzBEH8ogz,0.0,9,0.215,-19.613,1,Часть 26.2 - Обратный путь,0,1931,0.961,84.21700000000001,
0.196,1931,0.573,Эрих Мария Ремарк,0.6659999999999999,126508,0.293,1,0dN7z6LNr1BygEgPNPCrVf,0.0,0,0.3229999999999999,-18.313,1,Часть 55.10 & Часть 56.1 - Обратный путь,0,1931,0.963,95.119,
0.389,1931,0.985,Umm Kulthum,0.388,444280,0.223,0,0dOpQBhmghHIghDqlG4Aq3,0.0121,2,0.368,-19.94400000000001,1,Li Lathaton,0,1931-01-01,0.0503,71.803,spotify:track:2AbygwQQUn09MWJUfLq2kQ
0.414,1931,0.742,Эрих Мария Ремарк,0.721,126100,0.175,1,0dP5Tjpk27F7RQfPMZzgyX,0.0,4,0.128,-17.955,1,Часть 52.2 - Обратный путь,0,1931,0.953,113.052,
0.7390000000000001,1931,0.995,Ignacio Corsini,0.5760000000000001,172960,0.1669999999999999,0,0dS3fVMnzUJU2ncmJ5pupL,0.873,2,0.273,-21.534,0,La Marcha Nupcial - Remasterizado,0,1931-06-25,0.254,139.463,spotify:track:0dS3fVMnzUJU2ncmJ5pupL
0.648,1931,0.995,"Frédéric Chopin, Robert Lortat",0.417,106213,0.199,0,0fuXCWvydLKhVxEznxQLXb,0.916,2,0.0891,-23.169,0,"12 Études, Op. 25: No. 4 in A Minor ""Paganini""",0,1931,0.041,167.547,spotify:track:5cK9LUXQ7B506fyQO4MkKN
0.7559999999999999,1931,0.985,Francisco Canaro,0.659,164507,0.0454,0,0fz58nwYFoL7EIrVpUwdF1,0.00566,2,0.0794,-22.441,1,El Asustado - Instrumental (Remasterizado),0,1931-12-12,0.0975,120.748,spotify:track:0fz58nwYFoL7EIrVpUwdF1
0.6709999999999999,1931,0.494,Zofia Dromlewiczowa,0.7040000000000001,150500,0.22,0,0fzar7IQJbTUHnPCx04uIl,0.0,6,0.163,-21.511,0,Chapter 1.5 - Dziewczynka z Luna Parku: Część 1,0,1931,0.932,107.76,spotify:track:1I4B2xAfAQvtlYxQj3tJxj
0.446,1931,0.8,Эрих Мария Ремарк,0.633,128600,0.214,1,0gPnkDCumBPy2RnxwNE4A6,0.0,6,0.1639999999999999,-15.156,0,Часть 14.4 - Обратный путь,0,1931,0.962,170.826,
0.178,1931,0.527,Эрих Мария Ремарк,0.685,133215,0.289,1,0h4nkaGsJe0zlRhRKyYgZR,0.0,4,0.131,-17.445999999999998,1,Часть 29.8 & Часть 30.1 - Обратный путь,0,1931,0.952,140.849,
0.457,1931,0.988,Ignacio Corsini,0.6559999999999999,159147,0.0887,0,0hUPglKgCiXGF15umiXBFK,3.83e-06,2,0.204,-20.283,1,Sueño de Juventud - Remasterizado,0,1931-06-25,0.17,135.57,spotify:track:0hUPglKgCiXGF15umiXBFK
0.258,1931,0.563,Эрих Мария Ремарк,0.609,132500,0.178,1,0hV9ELd3wpef7h3kr8vvxR,0.0,4,0.113,-20.399,1,Часть 10.6 - Обратный путь,0,1931,0.966,186.354,
0.154,1931,0.7929999999999999,Sax Man Mike Clark,0.459,292107,0.461,0,0hsENn5yZVfntjmy9GnLL0,0.498,9,0.295,-7.996,0,Summer Time,0,1931-02-01,0.0275,92.038,spotify:track:0hsENn5yZVfntjmy9GnLL0
0.657,1931,0.943,"Jack Payne, His BBC Dance Orchestra",0.573,193547,0.12,0,0ij3rpKLo2cFDVHo8WKGMG,0.000291,0,0.0752,-19.515,1,Between the Devil and the Deep Blue Sea,1,1931,0.0832,151.16,spotify:track:4zIlwNKBhoKhHM14G6n3Sk
0.449,1931,0.32,Charlie Chaplin,0.394,280431,0.334,0,0ipQHQxQc9kOwmdH8ak3os,0.414,8,0.144,-7.289,0,The Millionaire's Home,2,1931,0.0635,117.29,spotify:track:4YNTcUByQkiHuvXtA1kebD
0.826,1931,0.985,Francisco Canaro,0.7979999999999999,167000,0.463,0,0j2w2yOCpbfh38o2yqDfj7,0.601,9,0.619,-7.366,0,Quien Fuera Pibe - Instrumental (Remasterizado),0,1931-12-14,0.069,117.029,spotify:track:0j2w2yOCpbfh38o2yqDfj7
0.962,1931,0.995,"Francisco Canaro, Charlo",0.807,201507,0.326,0,0jMRVrZVVejW9K8J0Dui3S,0.0236,9,0.147,-10.052,1,Las Flores de Tu Balcón - Remasterizado,0,1931-12-11,0.068,118.583,spotify:track:0jMRVrZVVejW9K8J0Dui3S
0.392,1931,0.838,Эрих Мария Ремарк,0.7440000000000001,131890,0.203,1,0jkrkVkDuUp0wNjZk8tAYI,0.0,4,0.254,-19.271,1,Часть 39.3 & Часть 40.1 - Обратный путь,0,1931,0.967,69.714,
0.351,1931,0.728,Эрих Мария Ремарк,0.741,127087,0.243,1,0jo4SZinJIQEdH99Q8C6pe,0.0,2,0.227,-17.423,1,Часть 41.6 & Часть 42.1 - Обратный путь,0,1931,0.965,71.656,
0.562,1931,0.7909999999999999,Эрих Мария Ремарк,0.71,140697,0.177,1,0kHmHERgdPewP1Gqbu0Nsi,0.0,8,0.182,-15.94,0,Часть 30.9 & Часть 31.1 - Обратный путь,0,1931,0.955,109.011,
0.404,1931,0.957,Berthe Sylva,0.485,198973,0.142,0,0kTx3Ryude2YdkS4w7w9GK,0.0,2,0.34,-13.876,1,La Légende Des Flots Bleus,0,1931,0.0494,81.413,spotify:track:0Z06CyM4ep8eH3RMge1zoq
0.893,1931,0.81,Jeff Beatman,0.6709999999999999,147400,0.363,0,0lWiPMeJ8PXGvD0yidI5SL,0.0,0,0.716,-14.398,1,I'm in the Mood for Singing,2,1931-03-30,0.1,95.789,spotify:track:0lWiPMeJ8PXGvD0yidI5SL
0.858,1931,0.98,Francisco Canaro,0.795,167493,0.377,0,0mRKFRvA8TKnz4adzc6j8b,0.296,10,0.452,-9.118,0,En la percha - Instrumental (Remasterizado),0,1931-12-14,0.0903,116.453,spotify:track:0mRKFRvA8TKnz4adzc6j8b
0.362,1931,0.727,Эрих Мария Ремарк,0.6559999999999999,129196,0.22,1,0mSeZGUOQ6SSJuP1z5sBXb,0.0,9,0.251,-17.432000000000002,1,Часть 28.8 & Часть 29.1 - Обратный путь,0,1931,0.964,75.737,
0.326,1931,0.6609999999999999,Эрих Мария Ремарк,0.672,129006,0.282,1,0mkph2XPEMmRPsUuDBW0N6,0.0,0,0.138,-16.279,1,Часть 53.8 & Часть 54.1 - Обратный путь,0,1931,0.956,94.507,
0.563,1931,0.594,Zofia Dromlewiczowa,0.691,162900,0.242,0,0mt2ac8qll5sN6HfMbFQSK,0.0,0,0.341,-20.838,1,Chapter 3.12 - Dziewczynka z Luna Parku: Część 1,0,1931,0.945,139.084,
0.135,1931,0.966,"Ninon Vallin, Georges Thill, Germaine Féraldy, ""Chœur et Orchestre de lOpéra de Paris"", Elie Cohen",0.29,149627,0.206,0,0n7YDvOU8NI8I7n2IQkxLk,0.00281,6,0.129,-12.389,0,"Werther, Acte III: Toute mon âme est là... Pourquoi me réveiller",0,1931,0.039,134.226,spotify:track:0n7YDvOU8NI8I7n2IQkxLk
0.331,1931,0.959,Jean Lumière,0.447,201333,0.0575,0,0nDtrk2oensWgmTC6Aaoop,0.0,9,0.315,-18.744,1,L'âme Des Violons,0,1931,0.0487,107.938,
0.0985,1931,0.7120000000000001,Sax Man Mike Clark,0.478,296747,0.617,0,0oeVOKCrE6UMj3snPXlsrE,0.8270000000000001,0,0.206,-8.443999999999999,1,Summer Blues,0,1931-02-01,0.0287,75.047,spotify:track:5tRfxDtzESeXzJmjNOlNzg
0.835,1931,0.98,"Jack Payne, His BBC Dance Orchestra",0.631,181560,0.168,0,0ohywapZpSj2daXqC2jUKf,0.00818,10,0.092,-15.939,1,"When Kentucky Bids the World ""Good Morning”",0,1931,0.0502,168.953,spotify:track:57v4tlOIYRNthnKqOS2qAy
0.117,1931,0.994,"Frédéric Chopin, Robert Lortat",0.423,269253,0.325,0,0ojOZKqlSIQ0Keimiv00bE,0.778,3,0.0819999999999999,-15.759,0,"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": I. Grave - Doppio movimento",0,1931,0.0333,128.691,spotify:track:53QdJnpFrGlb5H6YIbOXEb
0.802,1931,0.951,"Jack Payne, His BBC Dance Orchestra",0.5539999999999999,182360,0.0978,0,0oowlngdRNC76HwGOnHG6m,0.025,2,0.096,-22.394,0,Roamin' Thru' the Roses,4,1931,0.0534,156.548,spotify:track:3wNjzdp6ozzXIwEKDRCKT3
0.631,1931,0.989,Francisco Canaro,0.778,196000,0.0622,0,0pMmTd8cnsLXlHWpcA3ALa,0.00125,8,0.778,-19.529,1,Sabado Inglés - Instrumental (Remasterizado),0,1931-12-12,0.261,124.627,spotify:track:0pMmTd8cnsLXlHWpcA3ALa
0.435,1931,0.8370000000000001,Эрих Мария Ремарк,0.6940000000000001,126400,0.207,1,0qBsaPpEikTQoUfBXMKqyq,0.0,0,0.133,-16.167,1,Часть 30.4 - Обратный путь,0,1931,0.956,139.284,
0.53,1931,0.7340000000000001,Эрих Мария Ремарк,0.716,128400,0.254,1,0qOysJmALTcsYIua4m0NAW,0.0,6,0.13,-17.882,1,Часть 47.4 - Обратный путь,0,1931,0.954,117.752,
0.33,1931,0.387,Эрих Мария Ремарк,0.743,145900,0.129,1,0qodaVG5c4BCIjSy40n39R,0.0,0,0.175,-16.796,1,Часть 51.5 - Обратный путь,0,1931,0.959,77.987,
0.95,1931,0.942,Justice & Jarvis,0.573,180062,0.409,0,0rLvtWSq1ENEwLFtCzMdjm,0.726,0,0.386,-11.469,1,Poca River Blues,0,1931-04-16,0.0579,97.252,spotify:track:0rLvtWSq1ENEwLFtCzMdjm
0.39,1931,0.7120000000000001,Эрих Мария Ремарк,0.6729999999999999,127718,0.189,1,0rNXiBiwUbwQq2Aig2YfvD,0.0,0,0.182,-16.934,1,Часть 15.5 & Часть 16.1 - Обратный путь,0,1931,0.958,149.579,
0.701,1931,0.993,"Francisco Canaro, Charlo",0.7609999999999999,190493,0.11,0,0rXzJmpvLS5zvkO0ohCMnM,0.0833,2,0.361,-21.057,1,Madreselva - Remasterizado,0,1931-12-14,0.12,124.955,spotify:track:43Tm0OBZvfBvscxjqjGZBO
0.6890000000000001,1931,0.994,"Francisco Canaro, Charlo",0.7509999999999999,169493,0.182,0,0stIKw3zZt2OHphUkkFs2Q,0.272,4,0.245,-12.357,0,Amor de Payaso - Remasterizado,0,1931-12-12,0.0839,120.643,spotify:track:0stIKw3zZt2OHphUkkFs2Q
0.6990000000000001,1931,0.959,Berthe Sylva,0.453,194160,0.172,0,0sy9qTCb6zVNAeEQz2QNLx,0.0,3,0.238,-13.66,1,Le Tango Des Fauvettes,0,1931,0.0395,114.82,spotify:track:4hqItQa5FZzfuYQthwlZMM
0.461,1931,0.855,Damia,0.527,170640,0.177,0,0tnoccuIlx6fS6dDpqVpUK,0.0,3,0.0588,-13.565,1,Le Grand Frisé,0,1931,0.1,77.582,spotify:track:1mta8Tz3UAsUc3krvonRZT
0.938,1931,0.994,"Francisco Canaro, Charlo",0.698,182000,0.213,0,0tvdfKd07mkdlRBh9kVWMs,0.561,1,0.332,-18.075,1,Churrasqueando - Remasterizado,0,1931-12-12,0.598,161.738,spotify:track:0tvdfKd07mkdlRBh9kVWMs
0.7120000000000001,1931,0.985,"Francisco Canaro, Charlo",0.8,178000,0.347,0,0uvhcYnZQVeEClmBR9h9tl,0.0,0,0.144,-14.675999999999998,1,Libertad Es el Sueño Dorado - Remasterizado,0,1931-12-14,0.078,123.614,spotify:track:0uvhcYnZQVeEClmBR9h9tl
0.769,1931,0.935,Aracy de Almeida,0.525,185133,0.339,0,0vHKQfP0DFEC412JqZgm7V,0.013,7,0.174,-12.689,0,Eu Sei Sofrer,0,1931,0.0375,99.368,spotify:track:1IIrtJY7KnpHcXLkyVj9KD
0.452,1931,0.445,Zofia Dromlewiczowa,0.627,96500,0.304,0,0vIsYLPmgnj9jbmlkn8v4n,0.0,6,0.251,-20.529,1,Chapter 2.10 - Dziewczynka z Luna Parku: Część 1,0,1931,0.956,170.493,spotify:track:2dGcuQjhYNvQS3Wg5xnWAA
0.527,1931,0.8029999999999999,Эрих Мария Ремарк,0.716,143600,0.1669999999999999,1,0vwFBbUt0ErIrKrkFNmqDf,0.0,7,0.123,-15.342,1,Часть 28.4 - Обратный путь,0,1931,0.941,111.0,
0.51,1931,0.977,"Jack Payne, His BBC Dance Orchestra",0.253,174227,0.0802,0,0vzypRBoYrpJ1cGmDqS6oM,0.348,2,0.241,-20.348,1,Say a Little Prayer for Me,1,1931,0.0341,182.483,spotify:track:3kI82MyYNFsfuBFqoNKieh
0.961,1931,0.995,"Francisco Canaro, Charlo",0.667,188000,0.405,0,0wM2A2Zmk1sRU8ndC7oHgl,0.677,7,0.131,-11.52,1,Aura Viene Lo Mas Gueno - Remasterizado,0,1931-12-11,0.4370000000000001,156.364,spotify:track:0wM2A2Zmk1sRU8ndC7oHgl
0.3229999999999999,1931,0.556,Эрих Мария Ремарк,0.725,125481,0.235,1,0wam6Td9wv54G337DJpt2n,0.0,1,0.143,-14.441,1,Часть 51.6 & Часть 52.1 - Обратный путь,0,1931,0.941,125.166,
0.877,1931,0.966,Francisco Canaro,0.826,164000,0.295,0,0x92Qd7yaa1DmM662y7MAl,0.8109999999999999,8,0.0946,-11.562,1,Luces de Milonga (Che Cipriano) - Instrumental (Remasterizado),0,1931-12-12,0.149,120.095,spotify:track:0x92Qd7yaa1DmM662y7MAl
0.487,1931,0.84,Эрих Мария Ремарк,0.7120000000000001,154000,0.181,1,0xAJJmHR1ewGEHPNYAaeFF,0.0,1,0.129,-16.542,1,Часть 22.4 - Обратный путь,0,1931,0.945,129.201,
0.352,1931,0.994,Indubala Devi,0.355,199747,0.212,0,0xw50CzWHniLQRBKRxzhk5,0.903,1,0.3229999999999999,-15.683,1,Keu Bhole Na Keu Bhole,0,1931-12-01,0.0352,66.008,spotify:track:0xw50CzWHniLQRBKRxzhk5
0.225,1931,0.99,Umm Kulthum,0.343,468693,0.063,0,0yzqxfLyCj8k1CIrBf0SiV,0.0441,7,0.416,-26.637,1,Enaya Feeha El Domoa,0,1931-01-01,0.0386,103.447,spotify:track:6VD7q9a6YV5CfqKsf6y1gx
0.38,1931,0.589,Эрих Мария Ремарк,0.6829999999999999,125300,0.218,1,0zwx3mI2gUjt76h0FInovw,0.0,5,0.27,-14.009,0,Часть 54.8 - Обратный путь,0,1931,0.96,82.677,
0.705,1931,0.988,Francisco Canaro,0.6829999999999999,157000,0.0473,0,109edoDAXyvMFCqqPoeItM,0.0437,1,0.0987,-20.936,0,Quien Tuviera 18 Años - Instrumental (Remasterizado),0,1931-12-12,0.177,124.511,spotify:track:109edoDAXyvMFCqqPoeItM
0.5579999999999999,1931,0.474,Zofia Dromlewiczowa,0.7090000000000001,95700,0.304,0,10G1YEVfX9h04LQPlH2kIZ,0.0,7,0.324,-20.843000000000004,1,Chapter 1.8 - Dziewczynka z Luna Parku: Część 2,0,1931,0.919,128.789,spotify:track:5EfuJJXhhVwial1Nt9OLj4
0.483,1931,0.6629999999999999,Эрих Мария Ремарк,0.721,135100,0.258,1,10KLjv7mwJLHClCshxLqGD,0.0,6,0.143,-17.438,1,Часть 54.3 - Обратный путь,0,1931,0.944,125.007,
0.408,1931,0.732,Эрих Мария Ремарк,0.639,127600,0.16,1,10L13jYTf6aJSZ6e3hRH7F,0.0,6,0.119,-18.614,1,Часть 55.5 - Обратный путь,0,1931,0.966,84.404,
0.386,1931,0.713,Эрих Мария Ремарк,0.7490000000000001,129658,0.21,1,10d3F3FE7FjZS3tn65RcYA,0.0,4,0.211,-18.385,1,Часть 37.9 & Часть 38.1 - Обратный путь,0,1931,0.95,114.909,
0.912,1931,0.989,"Francisco Canaro, Charlo",0.644,187507,0.37,0,11TIXb7RGJEYBFFRmWJCyi,0.0305,9,0.4270000000000001,-6.997000000000001,1,Gloria Nacional - Remasterizado,0,1931-12-14,0.279,152.438,spotify:track:11TIXb7RGJEYBFFRmWJCyi
0.715,1931,0.494,Zofia Dromlewiczowa,0.693,110000,0.235,0,11ptMNzyLtZ2x6uths2zYt,0.0,8,0.303,-21.864,0,Chapter 2.6 - Dziewczynka z Luna Parku: Część 1,0,1931,0.947,137.506,spotify:track:2WYJa1srv6212NzV9CffeP
0.344,1931,0.75,Эрих Мария Ремарк,0.7120000000000001,147800,0.157,1,12htjgDtcSjI9kkE5RZZkb,0.0,4,0.359,-16.425,1,Часть 3.2 - Обратный путь,0,1931,0.954,127.506,
0.441,1931,0.884,"Jack Payne, His BBC Dance Orchestra",0.637,174880,0.171,0,133p6P0cBF8lkOf2wfhtaT,0.00182,0,0.0752,-17.357,0,Say it With Music,1,1931,0.0377,114.535,spotify:track:1I1NZFlN3qgFUDlZA2tbNm
0.482,1931,0.995,Francesc Macia,0.541,113573,0.13,0,13EbDbwQ6q89hl6sVZ2mfI,0.936,7,0.289,-11.833,0,Els Segadors - Instrumental,0,1931-03-23,0.0699,117.328,spotify:track:13EbDbwQ6q89hl6sVZ2mfI
0.239,1931,0.69,Charlie Chaplin,0.41,538086,0.202,0,13I7PryYcEPA9q4Crrl8Np,0.7509999999999999,6,0.157,-11.023,1,Work / Final Rent Notice,0,1931,0.0543,99.483,spotify:track:2dzEsT7znQCYXXbyh2AsFm
0.608,1931,0.62,Zofia Dromlewiczowa,0.6709999999999999,135400,0.197,0,13ZqnU74t01wGY4a4Pzc79,0.0,0,0.111,-20.339,1,Chapter 3.8 - Dziewczynka z Luna Parku: Część 1,0,1931,0.946,90.272,spotify:track:3X4frr9gvoFiP13qryoopI
0.274,1931,0.601,Эрих Мария Ремарк,0.624,128994,0.221,1,142sBdmOoky4B9yV2J5U3P,1.01e-06,11,0.144,-20.734,1,Часть 33.5 & Часть 34.1 - Обратный путь,0,1931,0.964,171.075,
0.441,1931,0.895,Эрих Мария Ремарк,0.706,126300,0.266,1,14yL73zpG8P0REL0kwijtP,0.0,5,0.115,-15.711,0,Часть 37.2 - Обратный путь,0,1931,0.961,81.805,
0.66,1931,0.96,Ignacio Corsini,0.726,136040,0.228,0,15SaAt309LBV0n17e5eSnP,5.02e-06,5,0.093,-16.387,1,Griseta - Remasterizado,7,1931-06-25,0.278,68.058,spotify:track:15SaAt309LBV0n17e5eSnP
0.279,1931,0.8590000000000001,Эрих Мария Ремарк,0.6829999999999999,142679,0.191,1,16KZg6Zf4QrwA8untU9W3v,0.0,7,0.153,-17.108,1,Часть 6.9 & Часть 7.1 - Обратный путь,0,1931,0.953,99.453,
0.353,1931,0.356,Charlie Chaplin,0.253,172346,0.305,0,176FYfCVrBjSiTjAp8SPQi,0.606,3,0.119,-11.649,1,The Flower Girl (La Violetera),1,1931,0.0413,133.078,spotify:track:7qClqmYjBxPou9HY12N2yw
0.823,1931,0.996,Ascharyamoyee Dasi,0.551,214133,0.0622,0,17wVBi52jeisEMnVcgy6Rw,0.877,3,0.116,-18.872,1,Peyechhile Jaha Rekhechhile,0,1931-12-01,0.12,132.197,spotify:track:17wVBi52jeisEMnVcgy6Rw
0.382,1931,0.994,Umm Kulthum,0.448,332640,0.101,0,183IP2XsIz3qZqiQguqy46,0.00266,9,0.378,-21.078000000000007,0,Mehtar Ya Nass,0,1931-01-01,0.047,120.253,spotify:track:183IP2XsIz3qZqiQguqy46
0.693,1931,0.983,Ignacio Corsini,0.636,143240,0.266,0,18EAQBUomCtSTAiDbs97Or,0.0,7,0.214,-18.681,0,Mi Corazón - Remasterizado,0,1931-06-25,0.107,108.803,spotify:track:18EAQBUomCtSTAiDbs97Or
0.75,1931,0.99,Ignacio Corsini,0.7190000000000001,165173,0.327,0,195uNNOm3Q1v3iDaeEmnSL,0.0802,6,0.117,-16.648,1,Martín Fierro - Remasterizado,0,1931-06-25,0.0669,88.12899999999998,spotify:track:5HrVPZAMDLW3qs0TNt6Wdv
0.417,1931,0.73,Эрих Мария Ремарк,0.6829999999999999,147500,0.124,1,199JVXebsIEN5rZiP8DSO7,0.0,2,0.249,-16.357,1,Часть 3.8 - Обратный путь,0,1931,0.946,97.917,
0.688,1931,0.986,"Francisco Canaro, Charlo",0.46,208000,0.361,0,19jvIY3o3PFgteN5H8CIYA,0.055,6,0.412,-7.552,1,Noches de Mar del Plata - Remasterizado,0,1931-12-14,0.0648,143.222,spotify:track:19jvIY3o3PFgteN5H8CIYA
0.735,1931,0.994,Henri Garat,0.69,212733,0.227,0,19tusi5NdpuoSQ1yoYiEHB,0.0,3,0.115,-13.651,1,Serait Ce Un Rêve,0,1931,0.0524,103.432,spotify:track:19tusi5NdpuoSQ1yoYiEHB
0.387,1931,0.841,Эрих Мария Ремарк,0.629,125900,0.156,1,19y56RfR962ZEoo2EuXRxK,0.0,9,0.124,-19.167,0,Часть 39.2 - Обратный путь,0,1931,0.967,170.804,
0.4370000000000001,1931,0.775,Эрих Мария Ремарк,0.6609999999999999,127000,0.198,1,1B76QpupyOnlPqZcopzbp2,0.0,0,0.128,-17.04,1,Часть 27.6 - Обратный путь,0,1931,0.959,80.118,
0.883,1931,0.96,The Carver Boys,0.784,177998,0.225,0,1BXmnDVM7ABacLJo9PuRUI,0.929,2,0.123,-9.033,1,Wang Wang Harmonica Blues,0,1931-04-16,0.104,94.158,spotify:track:3TZADydsMyiLqwzdvqdcTs
0.525,1931,0.974,Francisco Canaro,0.41,213507,0.495,0,1CKNzjeG9EEevgFIzQj6ye,0.148,2,0.176,-6.822,0,Nido de Amor - Instrumental (Remasterizado),0,1931-12-12,0.165,174.378,spotify:track:1CKNzjeG9EEevgFIzQj6ye
0.3,1931,0.871,"Ninon Vallin, Georges Thill, Germaine Féraldy, ""Chœur et Orchestre de lOpéra de Paris"", Elie Cohen",0.387,29987,0.268,0,1CijGTc4ke16v4IOFrB5jo,0.266,5,0.181,-20.438,0,"Werther, Acte IV: Jésus vient de naître",0,1931,0.0795,72.473,spotify:track:1CijGTc4ke16v4IOFrB5jo
0.465,1931,0.986,"Frédéric Chopin, Robert Lortat",0.231,87680,0.209,0,1DAbbTmMKKoyzq9iinJaLf,0.893,1,0.125,-27.584,1,"12 Études, Op. 25: No. 2 in F Minor ""The Bees""",0,1931,0.0342,77.67399999999998,spotify:track:1DAbbTmMKKoyzq9iinJaLf
0.535,1931,0.257,Эрих Мария Ремарк,0.736,130800,0.2,1,1DEA1BRBdHUyi9LznDHbqC,0.0,9,0.14,-16.312,1,Часть 58.3 - Обратный путь,0,1931,0.953,122.463,
0.261,1931,0.968,"Ninon Vallin, Georges Thill, Germaine Féraldy, ""Chœur et Orchestre de lOpéra de Paris"", Elie Cohen",0.359,226467,0.116,0,1DIpdsRHhO63qM4XQhTgBs,0.0,5,0.222,-19.168,1,"Werther, Acte III: oui, c'est moi!",0,1931,0.0589,75.592,spotify:track:1DIpdsRHhO63qM4XQhTgBs
0.477,1931,0.621,Эрих Мария Ремарк,0.735,126300,0.195,1,1E0nc2d26RZqqvrYYpkOGy,0.0,3,0.231,-20.638,0,Часть 28.7 - Обратный путь,0,1931,0.966,67.76899999999999,
0.491,1931,0.687,Эрих Мария Ремарк,0.723,137900,0.222,1,1E7t5gJaEe1C4eFihBbodi,0.0,6,0.149,-13.125,1,Часть 54.6 - Обратный путь,0,1931,0.958,67.33800000000001,
0.299,1931,0.992,Umm Kulthum,0.383,356200,0.074,0,1Epi4WCEvTtUkXUOmFcxox,9.32e-05,2,0.398,-21.836,1,Ya Eshret Al Mady Al Gameel,0,1931-01-01,0.0424,63.42100000000001,spotify:track:1Epi4WCEvTtUkXUOmFcxox
0.98,1931,0.954,"Francisco Canaro, Charlo",0.6779999999999999,180000,0.7290000000000001,0,1GC4e4ljo60cCjagc13KkZ,0.345,7,0.312,-5.092,1,Dia de Inocentes - Remasterizado,0,1931-12-14,0.0678,156.2,spotify:track:1GC4e4ljo60cCjagc13KkZ
0.449,1931,0.393,Эрих Мария Ремарк,0.721,125200,0.202,1,1GSybvlrk8QyFr5ZXd918D,0.0,9,0.356,-16.983,0,Часть 29.7 - Обратный путь,0,1931,0.946,116.889,
0.6459999999999999,1931,0.6,Zofia Dromlewiczowa,0.619,97000,0.301,0,1GYNXLacyUlSk8XcckkrZD,0.0,6,0.129,-21.276,1,Chapter 1.18 - Dziewczynka z Luna Parku: Część 2,0,1931,0.956,79.141,
0.0751,1931,0.992,"Frédéric Chopin, Robert Lortat",0.153,99640,0.145,0,1Gh4t3zU7VL2PTutcW24gA,0.8859999999999999,1,0.124,-29.157,1,"3 Nouvelles études, B. 130: No. 1 in F Minor. Andantino",0,1931,0.0446,68.279,spotify:track:7gHkEJLpDDyX0ARURMT8eH
0.455,1931,0.547,Charlie Chaplin,0.45,824208,0.316,0,1H1NFtQv2HFhg7DTNgEf1a,0.764,8,0.36,-9.948,1,The Boxing Match,2,1931,0.0451,125.33,spotify:track:5CsdcDIP7J8PZRTYgYuXTG
0.376,1931,0.8340000000000001,Эрих Мария Ремарк,0.72,131200,0.257,1,1HV2hWf3EXxVrs9ZoM3i5X,0.0,11,0.255,-17.39,0,Часть 42.5 - Обратный путь,0,1931,0.946,114.472,
0.667,1931,0.628,Zofia Dromlewiczowa,0.721,108300,0.205,0,1HvEfn8KE2Yks30WEp5Xdr,0.0,9,0.216,-21.349,0,Chapter 3.9 - Dziewczynka z Luna Parku: Część 1,0,1931,0.96,76.494,spotify:track:6TFZs7kNN89ViMDBicvZMy
0.506,1931,0.993,Umm Kulthum,0.395,348520,0.186,0,1Jq5TvM2dTy9oSffrEkvWy,1.97e-06,0,0.359,-15.481,1,Ya Fouady Eh Yenobak,0,1931-01-01,0.0401,102.745,spotify:track:39bxOaPiDl64nqityU87aS
0.462,1931,0.524,Эрих Мария Ремарк,0.7120000000000001,204100,0.135,1,1KXrq7AyZVeo6QRA2WwCZf,0.0,6,0.252,-15.378,1,Часть 3.11 - Обратный путь,0,1931,0.947,86.037,
0.157,1931,0.979,Umm Kulthum,0.187,466387,0.111,0,1KxQrwWlYuDupWMVgvS6jG,0.333,8,0.141,-21.617,1,Talat Layaly Al Beaad,0,1931-01-01,0.0362,84.478,spotify:track:7u9ZMmTLSSxtNNHwI6fdAE
0.732,1932,0.942,"Frankie Carle, Marjorie Hughes",0.779,164160,0.247,0,4FmnUrA4cN7bsTuHNuEOqv,0.000578,10,0.153,-12.5,0,Little Jack Frost Get Lost (with Marjorie Hughes) - 78rpm Version,31,1932,0.0338,135.87,spotify:track:4FmnUrA4cN7bsTuHNuEOqv
0.322,1932,0.987,"Bing Crosby, Lenny Hayton & His Orchestra",0.473,192640,0.154,0,6DaE48egpIqB7qTgUHxSG8,3.04e-06,5,0.114,-14.51,0,"Brother, Can You Spare a Dime? (with Lenny Hayton & His Orchestra)",31,1932,0.119,84.676,spotify:track:6DaE48egpIqB7qTgUHxSG8
0.438,1932,0.993,"Artie Shaw, Peg LaCentra",0.58,175973,0.237,0,73JKaB7cIDhwtLBHSCRZKc,0.398,7,0.246,-11.568,0,There's Frost On The Moon,30,1932,0.0589,161.662,
0.953,1932,0.975,"Tommy Dorsey, Cliff Weston, Edythe Wright",0.83,202520,0.407,0,0wXU4MtaCktXgjztldCl40,0.0507,10,0.452,-12.396,1,Santa Claus is Comin' to Town,23,1932,0.197,113.939,spotify:track:0wXU4MtaCktXgjztldCl40
